Price,StartingBidPercent,StartingBid,AvgPrice,QuantitySold,ItemAuctionSellPercent,Authenticated,SellerSaleAvgPriceRatio,IsHOF,AuctionCount,SellerAuctionSaleCount,PriceBuckets,AuctionMedianPrice
0.99,0.4244,0.99,2.3325,1,0.1666666666666666666,0,0.41,0,24,688,5,1.015
0.99,0.4244,0.99,2.3325,1,0.1666666666666666666,0,0.41,0,24,688,5,1.015
6.05,0.1547,1.29,8.3361,1,0.3513513513513513513,0,0.48,0,37,253,10,4.99
4.22,0.2399,2.00,8.3361,1,0.3513513513513513513,0,0.69,0,37,166,5,4.99
1.25,0.1187,0.99,8.3361,1,0.3513513513513513513,0,0.50,0,37,2913,5,4.99
27.99,0.0932,0.99,10.6122,1,0.3438914027149321266,0,0.89,0,221,217,30,6.035
0.99,0.0932,0.99,10.6122,1,0.3438914027149321266,0,0.35,0,221,38,5,6.035
0.99,0.0932,0.99,10.6122,1,0.3438914027149321266,0,0.27,0,221,183,5,6.035
2.74,0.0932,0.99,10.6122,1,0.3438914027149321266,0,0.50,0,221,251,5,6.035
0.99,0.0932,0.99,10.6122,1,0.3438914027149321266,0,0.35,0,221,27,5,6.035
6.07,0.0932,0.99,10.6122,1,0.3438914027149321266,0,0.50,0,221,251,10,6.035
3.06,0.0932,0.99,10.6122,1,0.3438914027149321266,0,0.27,0,221,183,5,6.035
4.99,0.4702,4.99,10.6122,1,0.3438914027149321266,0,0.26,0,221,141,5,6.035
9.99,0.9413,9.99,10.6122,1,0.3438914027149321266,0,0.71,0,221,20,10,6.035
6.00,0.5653,6.00,10.6122,1,0.3438914027149321266,0,1.12,0,221,325,10,6.035
10.23,1.2177,6.99,5.74,1,0.6666666666666666666,0,1.82,0,6,6,15,5.62
56.70,0.019,0.99,52.1033,1,0.1440000000000000000,0,0.99,1,125,27,60,40.52
153.50,0.1917,9.99,52.1033,1,0.1440000000000000000,1,1.32,1,125,28,155,40.52
9.99,0.1917,9.99,52.1033,1,0.1440000000000000000,0,0.45,1,125,200,10,40.52
41.04,0.5755,29.99,52.1033,1,0.1440000000000000000,1,0.77,1,125,2,45,40.52
153.61,0.019,0.99,52.1033,1,0.1440000000000000000,0,1.45,1,125,366,155,40.52
0.99,0.7962,0.99,1.2433,1,0.5000000000000000000,0,0.56,0,6,459,5,0.99
1.75,0.7962,0.99,1.2433,1,0.5000000000000000000,0,0.42,0,6,358,5,0.99
3.99,0.9568,3.99,4.17,1,0.4000000000000000000,0,1.00,0,60,10,5,2.66
0.99,0.2374,0.99,4.17,1,0.4000000000000000000,0,0.41,0,60,688,5,2.66
0.99,0.2374,0.99,4.17,1,0.4000000000000000000,0,0.41,0,60,688,5,2.66
1.75,0.3357,1.40,4.17,1,0.4000000000000000000,0,0.41,0,60,6,5,2.66
2.30,0.2134,0.89,4.17,1,0.4000000000000000000,0,0.27,0,60,127,5,2.66
3.25,0.3751,0.99,2.6387,1,0.3478260869565217391,0,1.31,0,46,53,5,2.235
1.00,0.3789,1.00,2.6387,1,0.3478260869565217391,0,0.49,0,46,44,5,2.235
1.50,0.3789,1.00,2.6387,1,0.3478260869565217391,0,0.49,0,46,44,5,2.235
9.50,0.1115,0.99,8.8752,1,0.4666666666666666666,0,0.91,0,45,1139,10,5.55
6.00,0.5633,5.00,8.8752,1,0.4666666666666666666,0,0.68,0,45,13,10,5.55
1.25,0.2051,0.99,4.825,1,0.3571428571428571428,0,1.31,0,42,53,5,3.25
18.00,0.0605,0.99,16.337,1,0.4683098591549295774,0,1.19,0,284,26,20,8.49
19.99,5.7384,19.99,3.4835,1,0.1696428571428571428,0,5.74,0,112,2,20,2.14
6.05,0.1122,0.99,8.8172,1,0.3004291845493562231,0,1.06,0,466,839,10,4.24
23.01,0.0605,0.99,16.337,1,0.4683098591549295774,0,0.73,0,284,95,25,8.49
3.49,1.3583,3.49,2.5692,1,0.1392405063291139240,1,1.13,0,79,66,5,0.99
1.25,0.036,0.25,6.9315,1,0.2187500000000000000,1,0.18,0,96,2,5,3.49
1.51,0.3371,0.99,2.936,1,0.1133603238866396761,0,0.66,0,247,176,5,0.99
0.99,0.2921,0.99,3.3886,1,0.1023622047244094488,0,0.56,0,127,459,5,0.99
2.26,0.1472,0.99,6.7212,1,0.2350230414746543778,0,1.74,0,217,5,5,3.25
4.99,0.7424,4.99,6.7212,1,0.2350230414746543778,0,0.74,0,217,3,5,3.25
0.99,0.9023,0.99,1.0971,1,0.1076923076923076923,0,0.50,0,65,2913,5,0.99
0.49,0.3828,0.49,1.28,1,0.0465116279069767441,0,0.37,0,129,1252,5,0.995
16.50,0.0605,0.99,16.337,1,0.4683098591549295774,0,2.92,0,284,3,20,8.49
1.99,0.5955,1.99,3.3416,1,0.0720000000000000000,0,0.59,0,125,176,5,1.99
5.79,0.1553,2.00,12.8771,1,0.8750000000000000000,0,0.44,0,8,523,10,9.99
0.99,0.3853,0.99,2.5692,1,0.1392405063291139240,0,0.50,0,79,62,5,0.99
1.00,0.1665,1.00,6.0047,1,0.2678571428571428571,0,0.37,0,56,19,5,3.13
0.99,0.6272,0.99,1.5783,1,0.1875000000000000000,0,0.96,0,32,108,5,0.99
28.65,0.0171,0.99,57.8444,1,0.4667747163695299837,0,1.13,1,617,1735,30,33.175
0.99,0.5074,0.99,1.9511,1,0.1610738255033557046,0,0.50,0,149,2913,5,1.02
14.16,0.0171,0.99,57.8444,1,0.4667747163695299837,0,1.13,1,617,1735,15,33.175
0.99,0.3503,0.99,2.8258,1,0.2926829268292682926,0,0.91,0,41,1139,5,2.30
1.59,0.4934,0.99,2.0061,1,0.1382978723404255319,0,0.55,0,94,10,5,1.54
5.80,0.1368,0.99,7.2337,1,0.2941176470588235294,0,1.76,0,17,23,10,6.50
15.50,0.1727,9.99,57.8444,1,0.4667747163695299837,0,4.18,1,617,62,20,33.175
79.87,0.1727,9.99,57.8444,1,0.4667747163695299837,0,4.18,1,617,62,80,33.175
56.00,0.1727,9.99,57.8444,1,0.4667747163695299837,0,4.18,1,617,62,60,33.175
81.00,0.1727,9.99,57.8444,1,0.4667747163695299837,0,4.18,1,617,62,85,33.175
46.01,0.0171,0.99,57.8444,1,0.4667747163695299837,1,1.13,1,617,1735,50,33.175
33.00,0.0171,0.99,57.8444,1,0.4667747163695299837,1,1.13,1,617,1735,35,33.175
48.00,0.6394,36.99,57.8444,1,0.4667747163695299837,0,0.55,1,617,80,50,33.175
4.99,1.2016,4.99,4.1526,1,0.3153153153153153153,1,2.22,0,111,10,5,1.77
1.00,0.2408,1.00,4.1526,1,0.3153153153153153153,0,0.49,0,111,91,5,1.77
3.04,0.2384,0.99,4.1526,1,0.3153153153153153153,0,0.50,0,111,2913,5,1.77
10.50,2.4081,10.00,4.1526,1,0.3153153153153153153,0,1.17,0,111,2,15,1.77
0.99,0.2384,0.99,4.1526,1,0.3153153153153153153,0,0.69,0,111,166,5,1.77
5.00,1.4741,5.00,3.3918,1,0.2000000000000000000,0,0.93,0,75,20,5,2.77
3.50,0.2918,0.99,3.3918,1,0.2000000000000000000,0,1.31,0,75,53,5,2.77
4.02,0.2918,0.99,3.3918,1,0.2000000000000000000,0,0.19,0,75,29,5,2.77
0.99,0.2918,0.99,3.3918,1,0.2000000000000000000,0,0.35,0,75,28,5,2.77
1.29,0.258,0.99,3.837,1,0.1250000000000000000,0,0.57,0,96,56,5,1.325
2.84,0.2487,0.99,3.9795,1,0.3774834437086092715,0,0.66,0,151,176,5,1.91
2.52,0.2794,0.99,3.5428,1,0.3703703703703703703,0,0.48,0,54,253,5,1.89
13.00,0.9339,13.00,13.92,1,0.3076923076923076923,0,0.69,0,26,413,15,6.065
2.49,0.6257,2.49,3.9795,1,0.3774834437086092715,0,0.58,0,151,172,5,1.91
10.05,0.2487,0.99,3.9795,1,0.3774834437086092715,0,1.13,0,151,1735,15,1.91
6.50,0.1028,0.99,9.6275,1,0.3333333333333333333,0,2.26,0,3,54,10,6.50
5.94,0.3615,0.99,2.7383,1,0.2228915662650602409,0,0.91,0,166,1139,10,0.99
1.04,0.3615,0.99,2.7383,1,0.2228915662650602409,0,0.44,0,166,304,5,0.99
7.99,0.4071,7.99,19.6234,1,0.4285714285714285714,0,1.06,0,56,839,10,7.79
0.99,1.98,0.99,0.50,1,0.0526315789473684210,0,0.50,0,38,251,5,0.50
9.99,2.067,9.99,4.8329,1,0.3333333333333333333,0,0.84,0,45,13,10,4.40
3.34,0.461,0.99,2.1475,1,0.2424242424242424242,0,0.50,0,33,2913,5,1.935
1.88,0.461,0.99,2.1475,1,0.2424242424242424242,0,0.50,0,33,2913,5,1.935
1.60,0.461,0.99,2.1475,1,0.2424242424242424242,0,0.50,0,33,2913,5,1.935
3.99,0.8392,3.99,4.7543,1,0.3495145631067961165,0,0.45,0,103,38,5,3.78
1.25,0.2082,0.99,4.7543,1,0.3495145631067961165,0,0.41,0,103,688,5,3.78
1.80,0.2082,0.99,4.7543,1,0.3495145631067961165,0,0.49,0,103,29,5,3.78
0.40,0.0841,0.40,4.7543,1,0.3495145631067961165,0,0.37,0,103,1252,5,3.78
1.87,0.3109,0.99,3.1842,1,0.0681818181818181818,0,0.50,0,88,2913,5,1.935
1.04,0.4817,0.99,2.055,1,0.1406250000000000000,0,0.66,0,64,176,5,1.25
0.99,0.4817,0.99,2.055,1,0.1406250000000000000,0,0.50,0,64,2913,5,1.25
0.10,0.0016,0.01,5.9214,1,0.3125000000000000000,0,0.37,0,32,1252,5,3.01
0.99,0.2584,0.99,3.8308,1,0.1764705882352941176,0,0.91,0,68,1139,5,0.99
26.00,1.5319,9.99,6.5213,1,0.3103448275862068965,1,0.96,0,87,144,30,2.25
13.50,1.5319,9.99,6.5213,1,0.3103448275862068965,0,1.06,0,87,482,15,2.25
0.99,0.1518,0.99,6.5213,1,0.3103448275862068965,0,0.31,0,87,45,5,2.25
1.81,0.1533,1.00,6.5213,1,0.3103448275862068965,0,0.44,0,87,523,5,2.25
2.27,0.3066,2.00,6.5213,1,0.3103448275862068965,0,0.44,0,87,523,5,2.25
4.00,1.1764,4.00,3.40,1,0.1500000000000000000,0,0.87,0,20,31,5,0.99
0.01,0.0029,0.01,3.40,1,0.1500000000000000000,0,0.37,0,20,1252,5,0.99
0.99,0.0135,0.99,72.9933,1,0.1304347826086956521,0,0.50,0,23,2913,5,0.99
0.99,0.4931,0.99,2.0077,1,0.1344537815126050420,0,0.59,0,119,530,5,0.99
0.33,0.1643,0.33,2.0077,1,0.1344537815126050420,0,0.37,0,119,1252,5,0.99
2.99,1.4892,2.99,2.0077,1,0.1344537815126050420,0,0.64,0,119,25,5,0.99
0.99,1.00,0.99,0.99,1,0.5000000000000000000,0,0.41,0,2,688,5,0.99
12.50,1.2742,9.99,7.84,1,0.6363636363636363636,0,1.06,0,11,482,15,7.99
9.99,1.2742,9.99,7.84,1,0.6363636363636363636,0,1.06,0,11,482,10,7.99
1.85,0.1262,0.99,7.84,1,0.6363636363636363636,0,0.96,0,11,213,5,7.99
2.99,0.6267,2.99,4.771,1,0.2553191489361702127,0,0.29,0,47,53,5,2.745
4.99,0.7503,4.99,6.65,1,0.3571428571428571428,0,0.75,0,70,6,5,5.24
8.50,0.0476,0.99,20.7702,1,0.4084507042253521126,1,1.13,0,142,1735,10,14.09
4.99,0.2402,4.99,20.7702,1,0.4084507042253521126,0,1.06,0,142,839,5,14.09
26.05,1.2031,24.99,20.7702,1,0.4084507042253521126,0,0.79,0,142,9,30,14.09
14.50,0.0476,0.99,20.7702,1,0.4084507042253521126,1,1.13,0,142,1735,15,14.09
4.99,0.2402,4.99,20.7702,1,0.4084507042253521126,0,1.06,0,142,839,5,14.09
12.50,0.0476,0.99,20.7702,1,0.4084507042253521126,1,1.13,0,142,1735,15,14.09
9.99,0.4809,9.99,20.7702,1,0.4084507042253521126,0,1.60,0,142,458,10,14.09
12.72,0.0476,0.99,20.7702,1,0.4084507042253521126,0,1.19,0,142,490,15,14.09
4.01,0.0476,0.99,20.7702,1,0.4084507042253521126,0,0.14,0,142,3,5,14.09
9.99,1.7775,9.99,5.62,1,0.5000000000000000000,0,1.06,0,4,482,10,5.62
0.99,0.4082,0.99,2.4252,1,0.1451612903225806451,0,0.27,0,124,183,5,0.99
0.99,0.4082,0.99,2.4252,1,0.1451612903225806451,0,0.50,0,124,251,5,0.99
0.45,0.0765,0.25,3.265,1,0.2087912087912087912,0,0.35,0,182,79,5,2.99
0.36,0.0245,0.08,3.265,1,0.2087912087912087912,0,0.37,0,182,1252,5,2.99
7.50,0.3032,0.99,3.265,1,0.2087912087912087912,0,1.95,0,182,4,10,2.99
14.59,0.3032,0.99,3.265,1,0.2087912087912087912,0,1.95,0,182,4,15,2.99
2.25,0.5849,0.99,1.6925,1,0.1081081081081081081,0,0.42,0,37,358,5,1.62
0.99,0.7054,0.99,1.4033,1,0.2297297297297297297,0,0.37,0,74,1252,5,0.99
0.99,0.7054,0.99,1.4033,1,0.2297297297297297297,0,0.35,0,74,28,5,0.99
0.99,0.7054,0.99,1.4033,1,0.2297297297297297297,0,0.50,0,74,2913,5,0.99
2.24,0.7054,0.99,1.4033,1,0.2297297297297297297,0,0.50,0,74,2913,5,0.99
1.36,0.0988,0.99,10.0122,1,0.4020618556701030927,0,2.26,0,97,54,5,5.88
7.99,0.798,7.99,10.0122,1,0.4020618556701030927,0,1.43,0,97,10,10,5.88
1.99,1.1179,1.99,1.78,1,0.1341463414634146341,0,1.06,0,82,7,5,0.99
0.49,0.2752,0.49,1.78,1,0.1341463414634146341,0,0.37,0,82,1252,5,0.99
1.04,0.3038,0.99,3.2577,1,0.2432432432432432432,0,0.96,0,37,213,5,2.25
6.00,1.8417,6.00,3.2577,1,0.2432432432432432432,0,0.69,0,37,166,10,2.25
18.88,0.0662,1.25,18.88,1,1.0000000000000000000,0,0.48,0,1,253,20,18.88
4.99,1.3462,4.99,3.7066,1,0.1875000000000000000,0,1.35,0,32,2,5,4.49
2.27,0.267,0.99,3.7066,1,0.1875000000000000000,0,0.50,0,32,2913,5,4.49
0.99,0.4216,0.99,2.348,1,0.1282051282051282051,0,0.50,0,39,2913,5,0.99
0.99,0.4216,0.99,2.348,1,0.1282051282051282051,0,0.42,0,39,358,5,0.99
4.99,2.1252,4.99,2.348,1,0.1282051282051282051,0,0.83,0,39,29,5,0.99
1.99,0.859,1.99,2.3166,1,0.0485436893203883495,0,1.05,0,103,5,5,1.99
6.50,0.2116,0.99,4.677,1,0.1666666666666666666,0,0.50,0,42,2913,10,4.79
1.75,0.5335,1.00,1.8744,1,0.0656934306569343065,0,0.49,0,137,75,5,1.00
3.75,1.5951,2.99,1.8744,1,0.0656934306569343065,0,0.43,0,137,29,5,1.00
0.99,0.6859,0.99,1.4433,1,0.5000000000000000000,0,0.50,0,6,2913,5,0.99
0.99,0.6859,0.99,1.4433,1,0.5000000000000000000,0,1.57,0,6,55,5,0.99
0.27,0.132,0.17,1.2872,1,0.0555555555555555555,0,0.37,0,360,1252,5,0.99
0.73,0.2874,0.37,1.2872,1,0.0555555555555555555,0,0.37,0,360,1252,5,0.99
4.25,0.0077,0.01,1.2872,1,0.0555555555555555555,0,0.69,0,360,9,5,0.99
0.99,0.7691,0.99,1.2872,1,0.0555555555555555555,0,0.50,0,360,2913,5,0.99
14.50,0.2183,0.99,4.5336,1,0.1403508771929824561,0,0.91,0,57,1139,15,1.50
2.47,0.2183,0.99,4.5336,1,0.1403508771929824561,0,0.50,0,57,2913,5,1.50
0.38,0.0022,0.01,4.5336,1,0.1403508771929824561,0,0.37,0,57,1252,5,1.50
1.99,0.794,1.99,2.506,1,0.1562500000000000000,0,1.76,0,32,51,5,1.99
0.01,0.0034,0.01,2.8848,1,0.2985074626865671641,0,0.35,0,67,79,5,0.99
4.25,0.3431,0.99,2.8848,1,0.2985074626865671641,0,0.50,0,67,2913,5,0.99
2.24,0.6898,1.99,2.8848,1,0.2985074626865671641,0,0.59,0,67,176,5,0.99
1.25,0.3431,0.99,2.8848,1,0.2985074626865671641,0,0.50,0,67,2913,5,0.99
2.27,0.3431,0.99,2.8848,1,0.2985074626865671641,0,0.50,0,67,2913,5,0.99
9.99,1.1232,9.99,8.894,1,0.2142857142857142857,0,1.55,0,14,29,10,9.99
0.54,0.055,0.49,8.894,1,0.2142857142857142857,0,0.37,0,14,1252,5,9.99
0.99,0.5228,0.99,1.8936,1,0.1501976284584980237,0,0.50,0,253,2913,5,0.99
1.29,0.5228,0.99,1.8936,1,0.1501976284584980237,0,0.44,0,253,304,5,0.99
2.13,0.5228,0.99,1.8936,1,0.1501976284584980237,0,0.26,0,253,80,5,0.99
9.99,1.2786,9.99,7.8127,1,0.3142857142857142857,0,1.06,0,35,482,10,5.00
22.50,1.2786,9.99,7.8127,1,0.3142857142857142857,0,1.06,0,35,482,25,5.00
10.50,0.1267,0.99,7.8127,1,0.3142857142857142857,0,1.13,0,35,1735,15,5.00
0.99,0.3514,0.99,2.8172,1,0.2500000000000000000,0,0.35,0,44,28,5,1.99
0.99,0.3514,0.99,2.8172,1,0.2500000000000000000,0,0.74,0,44,32,5,1.99
1.04,0.42,0.99,2.3566,1,0.1875000000000000000,0,0.50,0,64,2913,5,1.685
1.52,0.42,0.99,2.3566,1,0.1875000000000000000,0,0.21,0,64,53,5,1.685
0.99,0.42,0.99,2.3566,1,0.1875000000000000000,0,0.50,0,64,2913,5,1.685
3.10,0.42,0.99,2.3566,1,0.1875000000000000000,0,0.21,0,64,177,5,1.685
2.44,0.42,0.99,2.3566,1,0.1875000000000000000,0,0.50,0,64,2913,5,1.685
0.49,0.2079,0.49,2.3566,1,0.1875000000000000000,0,0.37,0,64,1252,5,1.685
4.00,1.6973,4.00,2.3566,1,0.1875000000000000000,0,0.88,0,64,56,5,1.685
1.99,0.7898,1.99,2.5195,1,0.1542056074766355140,0,0.68,0,214,22,5,0.99
0.99,0.3929,0.99,2.5195,1,0.1542056074766355140,0,0.78,0,214,187,5,0.99
1.80,0.3929,0.99,2.5195,1,0.1542056074766355140,0,0.37,0,214,105,5,0.99
0.99,0.4771,0.99,2.075,1,0.3725490196078431372,0,0.48,0,51,253,5,0.99
0.99,0.4771,0.99,2.075,1,0.3725490196078431372,0,2.26,0,51,54,5,0.99
3.95,1.9036,3.95,2.075,1,0.3725490196078431372,1,1.13,0,51,66,5,0.99
2.04,0.7228,1.50,2.075,1,0.3725490196078431372,0,0.44,0,51,523,5,0.99
2.56,0.3875,0.99,2.5542,1,0.2413793103448275862,0,0.96,0,29,213,5,2.56
2.32,0.3875,0.99,2.5542,1,0.2413793103448275862,0,0.44,0,29,523,5,2.56
1.91,0.718,1.49,2.075,1,0.3725490196078431372,0,0.44,0,51,523,5,0.99
0.99,0.4771,0.99,2.075,1,0.3725490196078431372,0,0.96,0,51,213,5,0.99
2.95,1.4216,2.95,2.075,1,0.3725490196078431372,1,1.13,0,51,66,5,0.99
0.99,0.5901,0.99,1.6776,1,0.2000000000000000000,0,0.50,0,75,2913,5,0.99
1.35,0.5901,0.99,1.6776,1,0.2000000000000000000,0,0.50,0,75,2913,5,0.99
0.79,0.8404,0.79,0.94,1,0.0666666666666666666,0,0.41,0,60,688,5,0.99
0.99,0.242,0.99,4.0893,1,0.1777777777777777777,0,0.66,0,90,176,5,1.555
0.99,0.242,0.99,4.0893,1,0.1777777777777777777,0,0.50,0,90,2913,5,1.555
2.27,0.5469,0.99,1.81,1,0.1111111111111111111,0,0.56,0,36,170,5,1.63
15.00,0.8611,15.00,17.418,1,0.3269961977186311787,0,1.18,1,263,24,15,10.495
4.95,0.5177,4.95,9.5611,1,0.4901960784313725490,0,1.16,0,204,7,5,4.995
1.04,0.2068,0.99,4.7861,1,0.3953488372093023255,0,0.91,0,43,1139,5,1.00
1.04,0.2455,0.99,4.0322,1,0.2307692307692307692,0,0.91,0,39,1139,5,0.99
1.04,0.1035,0.99,9.5611,1,0.4901960784313725490,0,1.39,0,204,105,5,4.995
1.80,0.373,0.99,2.654,1,0.2727272727272727272,0,0.50,0,11,2913,5,1.80
0.99,0.5148,0.99,1.9228,1,0.0909090909090909090,0,0.54,0,22,72,5,1.73
2.47,0.5148,0.99,1.9228,1,0.0909090909090909090,0,0.50,0,22,2913,5,1.73
41.01,0.0789,0.99,12.5323,1,0.3960396039603960396,1,3.04,0,101,4,45,9.745
3.99,0.3183,3.99,12.5323,1,0.3960396039603960396,0,0.27,0,101,42,5,9.745
24.41,0.0789,0.99,12.5323,1,0.3960396039603960396,1,1.13,0,101,1735,25,9.745
2.50,0.1994,2.50,12.5323,1,0.3960396039603960396,0,0.48,0,101,37,5,9.745
12.50,0.7971,9.99,12.5323,1,0.3960396039603960396,0,0.87,0,101,228,15,9.745
9.99,0.7971,9.99,12.5323,1,0.3960396039603960396,0,0.87,0,101,228,10,9.745
1.54,0.2542,0.99,3.8939,1,0.2000000000000000000,0,0.91,0,110,1139,5,0.99
31.30,0.2542,0.99,3.8939,1,0.2000000000000000000,0,1.06,0,110,839,35,0.99
2.07,0.2542,0.99,3.8939,1,0.2000000000000000000,0,0.56,0,110,459,5,0.99
0.99,0.2542,0.99,3.8939,1,0.2000000000000000000,0,0.50,0,110,2913,5,0.99
0.99,0.2542,0.99,3.8939,1,0.2000000000000000000,0,0.91,0,110,1139,5,0.99
1.82,0.2524,0.99,3.9214,1,0.0735294117647058823,0,0.50,0,68,2913,5,1.82
2.99,0.7624,2.99,3.9214,1,0.0735294117647058823,0,1.16,0,68,20,5,1.82
14.99,3.8226,14.99,3.9214,1,0.0735294117647058823,0,1.56,0,68,50,15,1.82
18.50,0.1978,0.99,5.0026,1,0.1951219512195121951,0,0.91,0,82,1139,20,2.75
0.49,0.6592,0.49,0.7433,1,0.1538461538461538461,0,0.37,0,39,1252,5,0.49
12.51,0.3438,5.99,17.418,1,0.3269961977186311787,1,0.87,1,263,15,15,10.495
3.24,0.1207,2.99,24.7608,1,0.2800000000000000000,0,0.50,0,25,62,5,4.99
1.06,0.2586,0.99,3.8272,1,0.3195020746887966804,0,0.59,0,241,530,5,2.26
0.99,0.5203,0.99,1.9025,1,0.1058823529411764705,0,0.50,0,85,2913,5,0.99
2.44,1.5529,2.44,1.5712,1,0.0853658536585365853,0,0.59,0,246,19,5,0.99
3.73,0.0568,0.99,17.418,1,0.3269961977186311787,0,0.69,1,263,8,5,10.495
2.99,1.9978,2.99,1.4966,1,0.0782608695652173913,0,0.67,0,115,53,5,0.99
2.99,1.9978,2.99,1.4966,1,0.0782608695652173913,0,0.67,0,115,53,5,0.99
0.99,1.00,0.99,0.99,1,0.1470588235294117647,0,0.50,0,34,2913,5,0.99
6.05,0.2586,0.99,3.8272,1,0.3195020746887966804,0,0.50,0,241,2913,10,2.26
1.25,0.0023,0.01,4.345,1,0.1726618705035971223,0,0.37,0,139,1252,5,1.50
14.88,0.6761,14.88,22.0083,1,0.4551971326164874551,0,1.77,0,279,66,15,13.50
0.99,0.3156,0.99,3.1363,1,0.4400000000000000000,0,0.50,0,50,2913,5,2.36
4.51,0.1716,2.99,17.418,1,0.3269961977186311787,0,0.61,1,263,52,5,10.495
31.01,0.0449,0.99,22.0083,1,0.4551971326164874551,0,1.41,0,279,1,35,13.50
0.99,0.5777,0.99,1.7136,1,0.2647058823529411764,0,0.44,0,34,523,5,0.99
3.38,0.2278,0.99,4.345,1,0.1726618705035971223,0,0.64,0,139,58,5,1.50
27.00,0.0449,0.99,22.0083,1,0.4551971326164874551,0,0.64,0,279,58,30,13.50
0.49,0.3118,0.49,1.5712,1,0.0853658536585365853,0,0.37,0,246,1252,5,0.99
0.99,0.2068,0.99,4.7861,1,0.3953488372093023255,0,0.50,0,43,2913,5,1.00
0.99,0.1978,0.99,5.0026,1,0.1951219512195121951,0,0.91,0,82,1139,5,2.75
15.50,0.0568,0.99,17.418,1,0.3269961977186311787,0,1.06,1,263,839,20,10.495
9.99,1.6969,9.99,5.8871,1,0.3500000000000000000,0,1.06,0,20,839,10,5.00
13.05,0.4539,9.99,22.0083,1,0.4551971326164874551,0,0.59,0,279,3,15,13.50
0.99,0.3251,0.99,3.0451,1,0.2635658914728682170,0,0.32,0,129,4,5,2.04
28.02,0.6011,9.99,16.6175,1,0.5189873417721518987,0,4.18,0,79,62,30,5.99
1.47,0.2586,0.99,3.8272,1,0.3195020746887966804,0,0.59,0,241,530,5,2.26
6.38,0.1978,0.99,5.0026,1,0.1951219512195121951,0,0.91,0,82,1139,10,2.75
25.06,1.4821,9.99,6.7403,1,0.2763157894736842105,1,0.96,0,76,144,30,2.57
23.06,1.4821,9.99,6.7403,1,0.2763157894736842105,1,0.96,0,76,144,25,2.57
81.00,0.4539,9.99,22.0083,1,0.4551971326164874551,1,2.24,0,279,13,85,13.50
41.75,0.4539,9.99,22.0083,1,0.4551971326164874551,1,2.24,0,279,13,45,13.50
0.99,0.1978,0.99,5.0026,1,0.1951219512195121951,0,0.50,0,82,2913,5,2.75
3.99,0.1611,3.99,24.7608,1,0.2800000000000000000,0,0.16,0,25,2,5,4.99
3.25,0.2372,0.99,4.1726,1,0.2187500000000000000,0,0.98,0,64,12,5,1.52
1.99,0.4579,1.99,4.345,1,0.1726618705035971223,0,0.71,0,139,101,5,1.50
11.50,0.6011,9.99,16.6175,1,0.5189873417721518987,0,4.18,0,79,62,15,5.99
9.99,0.6011,9.99,16.6175,1,0.5189873417721518987,0,4.18,0,79,62,10,5.99
5.00,0.8493,5.00,5.8871,1,0.3500000000000000000,0,1.06,0,20,839,5,5.00
0.21,0.0024,0.01,4.0322,1,0.2307692307692307692,0,0.69,0,39,9,5,0.99
5.55,0.1035,0.99,9.5611,1,0.4901960784313725490,0,1.01,0,204,80,10,4.995
0.99,0.2714,0.99,3.6469,1,0.1261261261261261261,0,0.26,0,111,80,5,0.99
1.25,0.0399,0.99,24.7608,1,0.2800000000000000000,0,0.11,0,25,4,5,4.99
0.99,0.1035,0.99,9.5611,1,0.4901960784313725490,0,0.26,0,204,21,5,4.995
9.50,0.363,7.99,22.0083,1,0.4551971326164874551,0,0.76,0,279,14,10,13.50
19.99,1.1476,19.99,17.418,1,0.3269961977186311787,0,1.15,1,263,1,20,10.495
1.25,0.3156,0.99,3.1363,1,0.4400000000000000000,0,0.50,0,50,2913,5,2.36
0.99,0.63,0.99,1.5712,1,0.0853658536585365853,0,1.15,0,246,13,5,0.99
1.48,0.2068,0.99,4.7861,1,0.3953488372093023255,0,0.44,0,43,523,5,1.00
0.99,0.3251,0.99,3.0451,1,0.2635658914728682170,0,0.23,0,129,18,5,2.04
0.99,0.2586,0.99,3.8272,1,0.3195020746887966804,0,0.96,0,241,213,5,2.26
0.99,0.1978,0.99,5.0026,1,0.1951219512195121951,0,0.36,0,82,45,5,2.75
4.74,0.2852,4.74,16.6175,1,0.5189873417721518987,0,0.94,0,79,8,5,5.99
51.00,2.2714,49.99,22.0083,1,0.4551971326164874551,0,2.31,0,279,3,55,13.50
31.00,0.0449,0.99,22.0083,1,0.4551971326164874551,1,1.41,0,279,1,35,13.50
5.50,0.0449,0.99,22.0083,1,0.4551971326164874551,0,0.50,0,279,251,10,13.50
3.29,0.0449,0.99,22.0083,1,0.4551971326164874551,0,0.27,0,279,183,5,13.50
2.74,0.0449,0.99,22.0083,1,0.4551971326164874551,0,0.50,0,279,251,5,13.50
2.74,0.0449,0.99,22.0083,1,0.4551971326164874551,0,0.27,0,279,183,5,13.50
0.99,0.63,0.99,1.5712,1,0.0853658536585365853,0,0.42,0,246,358,5,0.99
0.99,0.2953,0.99,3.3516,1,0.3828571428571428571,0,0.42,0,175,358,5,2.00
6.14,0.1018,0.99,9.7193,1,0.3947368421052631578,1,1.13,1,114,1735,10,6.14
5.00,0.2168,0.99,4.565,1,0.1964285714285714285,0,1.13,0,56,1735,5,3.76
