Price,StartingBidPercent,StartingBid,AvgPrice,QuantitySold,ItemAuctionSellPercent,Authenticated,SellerSaleAvgPriceRatio,IsHOF,AuctionCount,SellerAuctionSaleCount,PriceBuckets,AuctionMedianPrice
2.99,0.7964,2.99,3.7542,1,0.2134831460674157303,0,0.62,0,89,209,5,3.24
6.01,0.0496,0.99,19.928,1,0.1730769230769230769,0,1.71,0,104,726,10,9.99
20.51,0.4413,9.99,22.6329,1,0.4024390243902439024,1,0.87,0,82,135,25,15.50
16.55,0.0437,0.99,22.6329,1,0.4024390243902439024,1,1.13,0,82,1735,20,15.50
18.50,0.4413,9.99,22.6329,1,0.4024390243902439024,0,0.45,0,82,10,20,15.50
48.99,0.9932,48.99,49.3248,1,0.3830715532286212914,1,1.26,1,1146,9,50,26.00
9.00,0.1824,9.00,49.3248,1,0.3830715532286212914,0,0.23,1,1146,3,10,26.00
20.51,0.4052,19.99,49.3248,1,0.3830715532286212914,0,0.86,1,1146,190,25,26.00
35.00,0.2025,9.99,49.3248,1,0.3830715532286212914,0,0.85,1,1146,12,35,26.00
2.99,0.1955,2.99,15.2915,1,0.1904761904761904761,0,1.06,0,84,839,5,4.63
4.75,0.2609,3.99,15.2915,1,0.1904761904761904761,0,0.63,0,84,555,5,4.63
20.49,0.4879,14.99,30.7187,1,0.2727272727272727272,0,1.23,0,737,2542,25,23.50
5.51,1.0705,4.99,4.6611,1,0.1139240506329113924,0,0.45,0,79,227,10,5.04
19.99,1.1669,19.99,17.1307,1,0.1776504297994269340,0,2.41,0,349,2,20,10.615
2.99,0.4035,2.99,7.41,1,0.0555555555555555555,0,0.57,0,54,156,5,3.24
4.99,1.2847,4.99,3.884,1,0.3846153846153846153,0,0.63,0,26,555,5,3.49
4.25,0.0573,0.99,17.2648,1,0.3095238095238095238,0,0.76,0,84,127,5,16.785
17.50,0.0577,0.99,17.1307,1,0.1776504297994269340,1,1.19,0,349,490,20,10.615
22.16,0.2238,4.99,22.2875,1,0.2500000000000000000,0,0.89,0,16,835,25,21.075
13.50,0.5831,9.99,17.1307,1,0.1776504297994269340,0,0.56,0,349,165,15,10.615
9.99,0.5786,9.99,17.2648,1,0.3095238095238095238,0,0.56,0,84,165,10,16.785
10.74,0.2912,4.99,17.1307,1,0.1776504297994269340,0,0.56,0,349,165,15,10.615
9.99,1.00,9.99,9.99,1,0.2500000000000000000,0,0.87,0,4,135,10,9.99
4.99,1.00,4.99,4.99,1,0.2000000000000000000,0,0.62,0,5,209,5,4.99
2.99,0.4607,2.99,6.4894,1,0.1209677419354838709,0,1.06,0,124,839,5,3.07
9.99,0.5786,9.99,17.2648,1,0.3095238095238095238,0,0.56,0,84,165,10,16.785
102.51,0.015,0.99,65.88,1,0.2500000000000000000,1,1.13,1,8,1735,105,65.88
32.09,0.5831,9.99,17.1307,1,0.1776504297994269340,1,0.92,0,349,105,35,10.615
48.00,0.3252,9.99,30.7187,1,0.2727272727272727272,1,0.92,0,737,105,50,23.50
3.27,0.2701,0.99,3.665,1,0.1428571428571428571,0,0.62,0,28,1417,5,3.135
22.79,0.3057,4.99,16.318,1,0.2950191570881226053,0,1.20,0,522,8,25,9.99
6.00,0.403,6.00,14.8872,1,0.4736842105263157894,0,0.44,0,38,523,10,11.225
3.01,0.0606,0.99,16.318,1,0.2950191570881226053,0,0.49,0,522,594,5,9.99
2.26,0.0606,0.99,16.318,1,0.2950191570881226053,0,0.65,0,522,85,5,9.99
1.99,0.3183,1.99,6.2502,1,0.1836734693877551020,0,1.06,0,98,839,5,1.99
1.99,1.00,1.99,1.99,1,0.3333333333333333333,0,1.06,0,3,839,5,1.99
8.54,0.0606,0.99,16.318,1,0.2950191570881226053,0,0.66,0,522,105,10,9.99
0.99,0.0606,0.99,16.318,1,0.2950191570881226053,0,0.38,0,522,51,5,9.99
7.49,0.4283,6.99,16.318,1,0.2950191570881226053,0,0.49,0,522,594,10,9.99
0.99,0.2637,0.99,3.7542,1,0.2134831460674157303,0,0.26,0,89,80,5,3.24
11.95,0.8027,11.95,14.8872,1,0.4736842105263157894,0,0.45,0,38,8,15,11.225
6.50,0.1628,0.99,6.0805,1,0.2761194029850746268,0,0.62,0,134,1417,10,4.99
3.30,0.1751,0.99,5.6509,1,0.9090909090909090909,0,0.62,0,22,1417,5,4.315
21.51,0.2995,2.99,9.9808,1,0.1500000000000000000,0,0.89,0,80,240,25,10.24
3.99,0.5708,3.99,6.99,1,0.2222222222222222222,0,0.87,0,9,28,5,6.99
5.59,0.1751,0.99,5.6509,1,0.9090909090909090909,0,0.62,0,22,1417,10,4.315
0.99,0.066,0.99,14.9873,1,0.1403508771929824561,0,0.06,0,114,8,5,6.00
3.58,0.2765,0.99,3.58,1,1.0000000000000000000,0,0.62,0,1,1417,5,3.58
9.99,0.1944,9.99,51.3766,1,0.2307692307692307692,0,1.12,1,26,477,10,53.00
5.55,0.1751,0.99,5.6509,1,0.9090909090909090909,0,0.62,0,22,1417,10,4.315
3.49,0.1628,0.99,6.0805,1,0.2761194029850746268,0,0.62,0,134,1417,5,4.99
0.99,0.1751,0.99,5.6509,1,0.9090909090909090909,0,0.62,0,22,1417,5,4.315
3.24,0.4125,2.99,7.248,1,0.1923076923076923076,0,1.06,0,26,839,5,6.00
2.50,0.3206,2.50,7.796,1,0.1440677966101694915,0,0.39,0,118,19,5,5.87
79.99,1.6463,79.99,48.5864,1,0.1945288753799392097,0,1.31,0,329,19,80,36.00
3.54,0.1408,0.99,7.029,1,0.4333333333333333333,0,0.62,0,60,1417,5,3.525
2.99,1.9933,2.99,1.50,1,0.0909090909090909090,0,0.65,0,22,36,5,1.50
0.99,0.1408,0.99,7.029,1,0.4333333333333333333,0,1.11,0,60,99,5,3.525
29.99,0.6172,29.99,48.5864,1,0.1945288753799392097,0,0.56,0,329,15,30,36.00
11.01,0.0149,0.99,66.346,1,0.1956521739130434782,0,1.08,1,690,152,15,21.49
10.50,1.259,5.99,4.7575,1,0.2857142857142857142,0,0.50,0,14,44,15,4.14
79.99,1.6463,79.99,48.5864,1,0.1945288753799392097,0,1.31,0,329,19,80,36.00
58.00,0.7407,35.99,48.5864,1,0.1945288753799392097,0,1.31,0,329,19,60,36.00
1.84,0.1408,0.99,7.029,1,0.4333333333333333333,0,0.62,0,60,1417,5,3.525
21.39,0.0149,0.99,66.346,1,0.1956521739130434782,1,1.19,1,690,490,25,21.49
2.99,1.00,2.99,2.99,1,1.0000000000000000000,0,0.62,0,1,209,5,2.99
14.95,0.6165,14.95,24.2495,1,0.2529550827423167848,0,0.76,0,423,65,15,12.99
10.91,0.5342,5.99,11.2121,1,0.1333333333333333333,0,0.63,0,105,422,15,8.49
12.13,0.8235,9.99,12.13,1,1.0000000000000000000,0,0.87,0,1,135,15,12.13
17.06,0.4119,9.99,24.2495,1,0.2529550827423167848,0,0.59,0,423,141,20,12.99
40.50,0.4103,9.95,24.2495,1,0.2529550827423167848,1,0.88,0,423,189,45,12.99
0.99,1.00,0.99,0.99,1,0.5000000000000000000,0,0.62,0,2,1417,5,0.99
21.50,1.7837,20.00,11.2121,1,0.1333333333333333333,0,0.86,0,105,11,25,8.49
1.04,0.3913,0.99,2.53,1,0.2222222222222222222,0,0.62,0,9,1417,5,2.53
33.82,0.0408,0.99,24.2495,1,0.2529550827423167848,0,0.72,0,423,402,35,12.99
3.80,0.0574,0.99,17.2433,1,0.1165644171779141104,0,0.22,0,163,2,5,7.99
13.00,0.5215,2.99,5.7325,1,0.4545454545454545454,0,0.62,0,11,209,15,4.99
9.99,0.4119,9.99,24.2495,1,0.2529550827423167848,1,0.66,0,423,26,10,12.99
5.99,0.6919,5.99,8.6566,1,0.3333333333333333333,0,0.62,0,18,209,10,9.99
13.99,1.2181,13.99,11.4847,1,0.3673469387755102040,0,1.85,0,49,8,15,9.99
9.51,0.082,1.99,24.2495,1,0.2529550827423167848,0,1.05,0,423,3,10,12.99
18.50,0.2057,4.99,24.2495,1,0.2529550827423167848,0,0.66,0,423,71,20,12.99
7.99,0.4633,7.99,17.2433,1,0.1165644171779141104,0,0.46,0,163,43,10,7.99
1.99,0.6726,1.99,2.9583,1,0.2400000000000000000,0,1.06,0,25,839,5,1.995
19.05,0.6181,14.99,24.2495,1,0.2529550827423167848,0,1.23,0,423,2542,20,12.99
2.99,0.2603,2.99,11.4847,1,0.3673469387755102040,0,0.57,0,49,156,5,9.99
6.06,0.0408,0.99,24.2495,1,0.2529550827423167848,0,1.25,0,423,151,10,12.99
6.95,0.9755,6.95,7.1244,1,0.1949152542372881355,0,1.00,0,118,89,10,4.99
4.25,0.0412,1.00,24.2495,1,0.2529550827423167848,0,0.41,0,423,51,5,12.99
2.99,0.691,2.99,4.3266,1,0.3750000000000000000,0,1.06,0,8,839,5,3.99
6.00,0.691,2.99,4.3266,1,0.3750000000000000000,0,1.06,0,8,839,10,3.99
19.99,0.0779,19.99,256.4396,1,0.2419354838709677419,0,0.72,0,186,183,20,19.99
19.99,0.0779,19.99,256.4396,1,0.2419354838709677419,0,0.72,0,186,183,20,19.99
19.99,0.0779,19.99,256.4396,1,0.2419354838709677419,0,0.72,0,186,183,20,19.99
19.99,0.0779,19.99,256.4396,1,0.2419354838709677419,0,0.72,0,186,183,20,19.99
19.99,0.0779,19.99,256.4396,1,0.2419354838709677419,0,0.72,0,186,183,20,19.99
10.50,0.0233,5.99,256.4396,1,0.2419354838709677419,0,0.45,0,186,227,15,19.99
0.99,0.0038,0.99,256.4396,1,0.2419354838709677419,0,1.00,0,186,64,5,19.99
19.99,0.0779,19.99,256.4396,1,0.2419354838709677419,0,0.72,0,186,183,20,19.99
3.99,0.7298,3.99,5.4667,1,0.1865443425076452599,0,0.63,0,327,555,5,3.41
3.27,0.181,0.99,5.4667,1,0.1865443425076452599,0,0.62,0,327,1417,5,3.41
3.25,0.181,0.99,5.4667,1,0.1865443425076452599,0,0.62,0,327,1417,5,3.41
3.36,0.181,0.99,5.4667,1,0.1865443425076452599,0,0.62,0,327,1417,5,3.41
3.51,0.181,0.99,5.4667,1,0.1865443425076452599,0,0.62,0,327,1417,5,3.41
3.66,0.181,0.99,5.4667,1,0.1865443425076452599,0,0.62,0,327,1417,5,3.41
2.47,0.181,0.99,5.4667,1,0.1865443425076452599,0,0.62,0,327,1417,5,3.41
0.99,0.181,0.99,5.4667,1,0.1865443425076452599,0,0.62,0,327,209,5,3.41
4.03,0.181,0.99,5.4667,1,0.1865443425076452599,0,0.62,0,327,1417,5,3.41
3.30,0.181,0.99,5.4667,1,0.1865443425076452599,0,0.62,0,327,1417,5,3.41
4.58,0.181,0.99,5.4667,1,0.1865443425076452599,0,0.62,0,327,1417,5,3.41
1.25,0.181,0.99,5.4667,1,0.1865443425076452599,0,0.62,0,327,1417,5,3.41
5.51,0.181,0.99,5.4667,1,0.1865443425076452599,1,0.65,0,327,8,10,3.41
5.51,0.181,0.99,5.4667,1,0.1865443425076452599,0,0.62,0,327,1417,10,3.41
5.51,0.181,0.99,5.4667,1,0.1865443425076452599,0,0.62,0,327,1417,10,3.41
3.61,0.181,0.99,5.4667,1,0.1865443425076452599,0,0.62,0,327,1417,5,3.41
0.99,0.181,0.99,5.4667,1,0.1865443425076452599,0,0.26,0,327,80,5,3.41
3.85,0.181,0.99,5.4667,1,0.1865443425076452599,0,0.62,0,327,1417,5,3.41
3.95,0.181,0.99,5.4667,1,0.1865443425076452599,0,0.62,0,327,1417,5,3.41
8.28,0.181,0.99,5.4667,1,0.1865443425076452599,0,0.62,0,327,1417,10,3.41
2.55,0.181,0.99,5.4667,1,0.1865443425076452599,0,0.62,0,327,1417,5,3.41
1.59,0.2908,1.59,5.4667,1,0.1865443425076452599,0,0.24,0,327,770,5,3.41
2.84,0.181,0.99,5.4667,1,0.1865443425076452599,0,0.62,0,327,1417,5,3.41
2.84,0.181,0.99,5.4667,1,0.1865443425076452599,0,0.62,0,327,1417,5,3.41
2.44,0.181,0.99,5.4667,1,0.1865443425076452599,0,0.62,0,327,1417,5,3.41
15.00,1.2586,15.00,11.918,1,0.2269938650306748466,0,0.59,0,163,70,15,9.99
8.38,0.083,0.99,11.918,1,0.2269938650306748466,1,1.13,0,163,1735,10,9.99
20.50,0.083,0.99,11.918,1,0.2269938650306748466,1,1.13,0,163,1735,25,9.99
4.99,0.4186,4.99,11.918,1,0.2269938650306748466,0,0.78,0,163,39,5,9.99
21.50,0.083,0.99,11.918,1,0.2269938650306748466,1,1.13,0,163,1735,25,9.99
9.95,0.8348,9.95,11.918,1,0.2269938650306748466,0,0.91,0,163,25,10,9.99
7.01,0.083,0.99,11.918,1,0.2269938650306748466,1,1.13,0,163,1735,10,9.99
2.61,0.0573,0.99,17.2648,1,0.3095238095238095238,0,0.76,0,84,127,5,16.785
4.90,0.1433,0.99,6.9069,1,0.3636363636363636363,0,0.62,0,22,1417,5,4.63
9.99,0.5786,9.99,17.2648,1,0.3095238095238095238,0,0.58,0,84,1,10,16.785
1.75,0.3754,1.75,4.6611,1,0.1139240506329113924,0,0.39,0,79,19,5,5.04
6.99,1.7518,6.99,3.99,1,1.0000000000000000000,0,0.63,0,2,555,10,3.99
29.85,0.2368,5.99,25.2888,1,0.1875000000000000000,1,1.13,0,32,1751,30,10.265
5.99,0.7825,5.99,7.6544,1,0.3692307692307692307,0,0.63,0,65,555,10,4.99
4.25,0.2599,1.99,7.6544,1,0.3692307692307692307,0,1.06,0,65,839,5,4.99
9.99,1.3051,9.99,7.6544,1,0.3692307692307692307,0,1.06,0,65,839,10,4.99
5.99,0.7825,5.99,7.6544,1,0.3692307692307692307,1,1.13,0,65,1751,10,4.99
5.00,0.6532,5.00,7.6544,1,0.3692307692307692307,0,1.83,0,65,27,5,4.99
13.50,0.1293,0.99,7.6544,1,0.3692307692307692307,0,0.62,0,65,1417,15,4.99
20.00,0.4791,14.99,31.2845,1,0.4470588235294117647,1,1.23,0,85,2542,20,14.99
10.00,0.3498,10.00,28.5813,1,0.1884057971014492753,1,0.63,1,276,5,10,13.755
16.50,0.5244,14.99,28.5813,1,0.1884057971014492753,0,0.89,1,276,224,20,13.755
27.95,0.9779,27.95,28.5813,1,0.1884057971014492753,0,1.92,1,276,7,30,13.755
7.95,0.2781,7.95,28.5813,1,0.1884057971014492753,0,0.47,1,276,120,10,13.755
15.00,0.5248,15.00,28.5813,1,0.1884057971014492753,0,0.60,1,276,5,15,13.755
36.99,0.8743,24.99,28.5813,1,0.1884057971014492753,1,0.90,1,276,29,40,13.755
12.49,0.0346,0.99,28.5813,1,0.1884057971014492753,0,1.25,1,276,486,15,13.755
15.51,0.0346,0.99,28.5813,1,0.1884057971014492753,0,1.25,1,276,486,20,13.755
12.51,0.1745,4.99,28.5813,1,0.1884057971014492753,0,0.60,1,276,16,15,13.755
4.25,0.0894,0.99,11.0664,1,0.3269230769230769230,0,0.62,0,52,1417,5,4.99
5.75,1.0573,5.75,5.438,1,0.1025641025641025641,0,2.15,0,39,2,10,5.85
1.99,0.3405,1.99,5.8433,1,0.3157894736842105263,0,1.06,0,19,839,5,5.745
2.00,0.1583,0.99,6.2502,1,0.1836734693877551020,0,0.63,0,98,111,5,1.99
2.99,0.4783,2.99,6.2502,1,0.1836734693877551020,0,0.62,0,98,209,5,1.99
26.01,0.3496,5.99,17.1307,1,0.1776504297994269340,0,0.63,0,349,422,30,10.615
2.36,0.2548,0.99,3.884,1,0.3846153846153846153,0,0.62,0,26,1417,5,3.49
3.86,0.0647,0.99,15.2915,1,0.1904761904761904761,0,0.62,0,84,1417,5,4.63
14.99,0.8682,14.99,17.2648,1,0.3095238095238095238,0,1.23,0,84,2542,15,16.785
0.99,0.2481,0.99,3.99,1,1.0000000000000000000,0,0.28,0,2,80,5,3.99
2.99,1.7159,2.99,1.7425,1,0.0597014925373134328,0,0.57,0,67,156,5,1.495
3.24,0.4035,2.99,7.41,1,0.0555555555555555555,0,0.57,0,54,156,5,3.24
12.50,0.4607,2.99,6.4894,1,0.1209677419354838709,0,1.06,0,124,839,15,3.07
37.00,1.5703,35.00,22.2875,1,0.2500000000000000000,0,0.50,0,16,21,40,21.075
10.73,0.0973,2.99,30.7187,1,0.2727272727272727272,0,0.33,0,737,162,15,23.50
11.00,0.2323,3.98,17.1307,1,0.1776504297994269340,0,0.47,0,349,39,15,10.615
31.49,0.0322,0.99,30.7187,1,0.2727272727272727272,1,0.77,0,737,88,35,23.50
42.22,0.0322,0.99,30.7187,1,0.2727272727272727272,1,0.77,0,737,88,45,23.50
33.00,0.0322,0.99,30.7187,1,0.2727272727272727272,1,0.77,0,737,88,35,23.50
3.97,0.2317,3.97,17.1307,1,0.1776504297994269340,0,0.41,0,349,74,5,10.615
37.00,0.055,0.99,17.968,1,0.2232558139534883720,0,1.71,0,215,726,40,15.245
14.99,0.8342,14.99,17.968,1,0.2232558139534883720,0,0.77,0,215,12,15,15.245
9.99,0.5559,9.99,17.968,1,0.2232558139534883720,0,0.56,0,215,165,10,15.245
2.80,0.1324,0.99,7.4725,1,0.0909090909090909090,0,0.62,0,22,1417,5,2.945
5.61,0.3547,1.99,5.61,1,0.5000000000000000000,0,1.06,0,2,839,10,5.61
7.50,0.1189,0.99,8.3263,1,0.1338582677165354330,1,1.13,0,127,1751,10,8.50
6.99,0.8395,6.99,8.3263,1,0.1338582677165354330,1,1.13,0,127,1751,10,8.50
8.50,0.1189,0.99,8.3263,1,0.1338582677165354330,1,1.13,0,127,1751,10,8.50
3.99,0.8568,3.99,4.6566,1,0.6000000000000000000,0,0.63,0,5,555,5,3.99
3.99,0.8568,3.99,4.6566,1,0.6000000000000000000,0,0.63,0,5,555,5,3.99
12.50,0.0747,2.99,40.0245,1,0.3140495867768595041,0,0.33,0,121,162,15,11.495
45.00,0.0247,0.99,40.0245,1,0.3140495867768595041,0,1.50,0,121,296,45,11.495
26.01,0.2495,9.99,40.0245,1,0.3140495867768595041,0,1.02,0,121,13,30,11.495
29.00,0.6243,24.99,40.0245,1,0.3140495867768595041,0,0.39,0,121,14,30,11.495
14.50,0.2495,9.99,40.0245,1,0.3140495867768595041,0,0.39,0,121,14,15,11.495
2.25,0.0247,0.99,40.0245,1,0.3140495867768595041,0,0.45,0,121,78,5,11.495
3.22,0.0318,0.99,31.0625,1,0.2222222222222222222,0,0.66,0,18,72,5,17.495
3.09,0.1324,0.99,7.4725,1,0.0909090909090909090,0,0.62,0,22,1417,5,2.945
4.24,0.2246,0.99,4.4066,1,0.7500000000000000000,0,0.62,0,4,1417,5,4.24
86.04,1.9312,59.99,31.0625,1,0.2222222222222222222,1,1.20,0,18,41,90,17.495
2.84,0.0412,0.25,6.065,1,0.4000000000000000000,0,0.46,0,5,28,5,6.065
14.49,0.5988,5.99,10.0025,1,0.3333333333333333333,1,1.13,0,9,1751,15,14.49
4.99,0.4895,4.99,10.194,1,0.7142857142857142857,0,0.63,0,7,555,5,11.47
4.99,0.4895,4.99,10.194,1,0.7142857142857142857,0,0.62,0,7,209,5,11.47
8.99,1.493,8.99,6.0214,1,0.3043478260869565217,0,0.63,0,23,555,10,5.00
1.04,0.1908,0.99,5.186,1,0.1857142857142857142,0,0.65,0,70,85,5,2.24
2.24,0.3837,1.99,5.186,1,0.1857142857142857142,0,0.94,0,70,340,5,2.24
0.99,0.1908,0.99,5.186,1,0.1857142857142857142,0,1.13,0,70,1735,5,2.24
0.99,0.1908,0.99,5.186,1,0.1857142857142857142,0,0.65,0,70,85,5,2.24
29.00,0.6897,29.00,42.0456,1,0.1216216216216216216,0,0.69,0,74,1,30,9.99
0.99,0.1157,0.99,8.55,1,0.2105263157894736842,0,0.75,0,19,33,5,5.62
0.99,0.1322,0.99,7.486,1,0.1363636363636363636,0,0.43,0,22,401,5,2.49
2.49,0.1322,0.99,7.486,1,0.1363636363636363636,0,0.62,0,22,1417,5,2.49
1.59,0.2583,1.59,6.154,1,0.1515151515151515151,0,0.24,0,33,770,5,6.99
1.59,0.2583,1.59,6.154,1,0.1515151515151515151,0,0.24,0,33,770,5,6.99
1.56,0.0895,0.99,11.0583,1,0.0884955752212389380,0,0.62,0,113,1417,5,3.99
2.27,0.0895,0.99,11.0583,1,0.0884955752212389380,0,0.62,0,113,1417,5,3.99
5.50,0.5091,2.99,5.872,1,0.3488372093023255813,0,0.82,0,43,12,10,5.50
0.99,0.1685,0.99,5.872,1,0.3488372093023255813,0,0.28,0,43,80,5,5.50
10.50,0.1685,0.99,5.872,1,0.3488372093023255813,0,0.62,0,43,1417,15,5.50
2.99,0.5091,2.99,5.872,1,0.3488372093023255813,0,0.30,0,43,30,5,5.50
7.52,0.1685,0.99,5.872,1,0.3488372093023255813,0,0.62,0,43,1417,10,5.50
30.00,0.444,9.99,22.4975,1,0.1142857142857142857,0,1.48,0,35,30,30,25.00
0.99,0.0234,0.99,42.222,1,0.1288566243194192377,0,0.19,0,551,29,5,6.49
1.59,0.0376,1.59,42.222,1,0.1288566243194192377,0,0.24,0,551,770,5,6.49
5.00,0.1184,5.00,42.222,1,0.1288566243194192377,0,0.77,0,551,272,5,6.49
9.99,0.2366,9.99,42.222,1,0.1288566243194192377,0,0.77,0,551,272,10,6.49
2.76,0.0234,0.99,42.222,1,0.1288566243194192377,0,0.43,0,551,401,5,6.49
15.99,0.3787,15.99,42.222,1,0.1288566243194192377,0,1.00,0,551,64,20,6.49
0.99,0.1808,0.99,5.4746,1,0.1354166666666666666,0,0.39,0,96,44,5,4.25
0.99,0.1808,0.99,5.4746,1,0.1354166666666666666,1,0.07,0,96,5,5,4.25
10.55,0.4818,1.99,4.13,1,0.6666666666666666666,0,1.06,0,6,839,15,1.99
1.99,0.4818,1.99,4.13,1,0.6666666666666666666,0,1.06,0,6,839,5,1.99
1.99,0.4818,1.99,4.13,1,0.6666666666666666666,0,1.06,0,6,839,5,1.99
1.99,0.4818,1.99,4.13,1,0.6666666666666666666,0,1.06,0,6,839,5,1.99
2.99,0.1632,2.99,18.3163,1,0.1512605042016806722,0,0.57,0,119,156,5,5.97
1.99,0.1086,1.99,18.3163,1,0.1512605042016806722,0,0.96,0,119,56,5,5.97
15.50,0.0247,0.99,40.0245,1,0.3140495867768595041,1,1.02,0,121,12,20,11.495
4.99,0.1246,4.99,40.0245,1,0.3140495867768595041,0,0.56,0,121,165,5,11.495
4.99,0.1246,4.99,40.0245,1,0.3140495867768595041,0,0.33,0,121,162,5,11.495
43.00,0.0247,0.99,40.0245,1,0.3140495867768595041,0,1.71,0,121,726,45,11.495
39.00,0.0247,0.99,40.0245,1,0.3140495867768595041,0,1.50,0,121,296,40,11.495
12.50,0.0991,3.97,40.0245,1,0.3140495867768595041,0,0.41,0,121,74,15,11.495
9.99,0.2495,9.99,40.0245,1,0.3140495867768595041,0,0.56,0,121,165,10,11.495
13.49,0.2495,9.99,40.0245,1,0.3140495867768595041,0,0.56,0,121,165,15,11.495
30.00,0.2495,9.99,40.0245,1,0.3140495867768595041,0,0.39,0,121,14,30,11.495
5.50,0.4936,3.99,8.083,1,0.0791366906474820143,0,1.08,0,139,152,10,5.00
3.66,0.1484,0.99,6.6702,1,0.2307692307692307692,0,0.62,0,130,1417,5,4.99
3.25,0.1484,0.99,6.6702,1,0.2307692307692307692,0,0.62,0,130,1417,5,4.99
7.56,0.1484,0.99,6.6702,1,0.2307692307692307692,0,0.62,0,130,1417,10,4.99
6.28,0.1484,0.99,6.6702,1,0.2307692307692307692,0,0.62,0,130,1417,10,4.99
7.32,0.1484,0.99,6.6702,1,0.2307692307692307692,0,0.62,0,130,1417,10,4.99
5.55,0.1484,0.99,6.6702,1,0.2307692307692307692,0,0.62,0,130,1417,10,4.99
1.25,0.1484,0.99,6.6702,1,0.2307692307692307692,0,1.11,0,130,99,5,4.99
7.76,0.1484,0.99,6.6702,1,0.2307692307692307692,0,0.62,0,130,1417,10,4.99
4.00,0.2983,1.99,6.6702,1,0.2307692307692307692,0,1.06,0,130,839,5,4.99
6.99,0.6561,6.99,10.6528,1,0.2452830188679245283,0,0.63,0,53,555,10,9.00
0.99,0.3005,0.99,3.2938,1,0.1428571428571428571,0,0.30,0,126,2,5,2.99
2.99,0.9077,2.99,3.2938,1,0.1428571428571428571,0,0.96,0,126,56,5,2.99
1.04,0.2594,0.99,3.8156,1,0.2884615384615384615,0,0.65,0,104,85,5,2.99
0.99,0.2594,0.99,3.8156,1,0.2884615384615384615,1,1.13,0,104,1735,5,2.99
6.99,1.8319,6.99,3.8156,1,0.2884615384615384615,0,1.08,0,104,152,10,2.99
8.00,0.5241,2.00,3.8156,1,0.2884615384615384615,0,1.06,0,104,839,10,2.99
2.99,0.7836,2.99,3.8156,1,0.2884615384615384615,0,0.96,0,104,56,5,2.99
1.59,0.4167,1.59,3.8156,1,0.2884615384615384615,0,0.24,0,104,770,5,2.99
0.99,0.2594,0.99,3.8156,1,0.2884615384615384615,0,0.65,0,104,85,5,2.99
9.38,0.1046,0.99,9.4608,1,0.1449275362318840579,1,1.13,0,69,1735,10,4.99
5.00,0.5284,5.00,9.4608,1,0.1449275362318840579,0,0.34,0,69,8,5,4.99
0.99,0.2918,0.99,3.3927,1,0.4615384615384615384,0,0.28,0,39,80,5,3.71
4.11,0.2918,0.99,3.3927,1,0.4615384615384615384,0,0.63,0,39,111,5,3.71
1.99,0.5865,1.99,3.3927,1,0.4615384615384615384,0,1.06,0,39,839,5,3.71
3.88,0.054,0.99,18.3163,1,0.1512605042016806722,0,0.62,0,119,1417,5,5.97
4.00,0.2183,4.00,18.3163,1,0.1512605042016806722,0,0.54,0,119,196,5,5.97
2.99,0.2377,2.99,12.5746,1,0.1746724890829694323,0,0.62,0,229,209,5,6.015
8.03,0.3968,4.99,12.5746,1,0.1746724890829694323,0,0.44,0,229,304,10,6.015
4.99,0.3968,4.99,12.5746,1,0.1746724890829694323,0,0.62,0,229,209,5,6.015
6.50,0.0787,0.99,12.5746,1,0.1746724890829694323,0,0.62,0,229,1417,10,6.015
18.58,0.7944,9.99,12.5746,1,0.1746724890829694323,0,1.27,0,229,68,20,6.015
3.25,0.159,2.00,12.5746,1,0.1746724890829694323,0,1.06,0,229,839,5,6.015
18.51,1.192,14.99,12.5746,1,0.1746724890829694323,1,1.23,0,229,2542,20,6.015
2.86,0.0787,0.99,12.5746,1,0.1746724890829694323,0,0.62,0,229,1417,5,6.015
2.25,0.0787,0.99,12.5746,1,0.1746724890829694323,0,0.26,0,229,39,5,6.015
11.16,0.7912,9.95,12.5746,1,0.1746724890829694323,0,1.07,0,229,84,15,6.015
2.99,1.00,2.99,2.99,1,0.1000000000000000000,0,0.62,0,10,209,5,2.99
6.00,0.2679,1.49,5.56,1,0.2962962962962962962,0,0.24,0,27,770,10,3.625
1.55,0.178,0.99,5.56,1,0.2962962962962962962,0,0.65,0,27,85,5,3.625
0.99,0.178,0.99,5.56,1,0.2962962962962962962,0,0.96,0,27,56,5,3.625
1.99,0.1474,1.99,13.495,1,0.6666666666666666666,0,1.06,0,3,839,5,13.495
1.59,0.1978,1.59,8.0382,1,0.3877551020408163265,0,0.24,0,49,770,5,6.00
4.99,0.6207,4.99,8.0382,1,0.3877551020408163265,0,0.63,0,49,555,5,6.00
7.99,0.994,7.99,8.0382,1,0.3877551020408163265,0,0.62,0,49,209,10,6.00
9.99,1.2428,9.99,8.0382,1,0.3877551020408163265,0,0.69,0,49,59,10,6.00
1.59,0.1978,1.59,8.0382,1,0.3877551020408163265,0,0.24,0,49,770,5,6.00
5.99,1.00,5.99,5.99,1,0.6666666666666666666,0,0.63,0,3,555,10,5.99
3.28,0.1649,0.99,6.0016,1,0.1333333333333333333,0,0.62,0,45,1417,5,3.39
1.99,0.3315,1.99,6.0016,1,0.1333333333333333333,0,0.94,0,45,340,5,3.39
2.99,1.00,2.99,2.99,1,0.5000000000000000000,0,1.06,0,2,839,5,2.99
